yr,InitYear,YearDead,Site,spp,TagNo,TagStatus,Tapedist,Direction,dist,dbh1,tdbh,ht1,Cones,FYC,FALSE,order,site_tag
2014,2002,-100,SSC,P,779,F,75.9,W,1.9,10.2,10.2,-100,0,0,TRUE,10532,SSC_779
2002,2002,2009,SSC,P,780,N,76.4,W,2.7,2.8,3.883297568,-100,0,0,TRUE,10533,SSC_780
2003,2002,2009,SSC,P,780,F,76.4,W,2.7,1.9,2.549509757,-100,0,0,TRUE,10534,SSC_780
2005,2002,2009,SSC,P,780,F,76.4,W,2.7,1.9,7.672027112,-100,0,0,TRUE,10535,SSC_780
2008,2002,2009,SSC,P,780,F,76.4,W,2.7,2.1,3.844476557,-100,0,0,TRUE,10536,SSC_780
2009,2002,2009,SSC,P,780,F,76.4,W,2.7,1.9,3.760319135,-100,0,0,TRUE,10537,SSC_780
2011,2002,2009,SSC,P,780,F,76.4,W,2.7,-100,-100,-100,0,0,TRUE,10538,SSC_780
2002,2002,-100,SSC,P,781,N,76.3,W,1,10.9,11.10045044,-100,0,0,TRUE,10539,SSC_781
2003,2002,-100,SSC,P,781,F,76.3,W,1,11.3,11.3,-100,0,0,TRUE,10540,SSC_781
2005,2002,-100,SSC,P,781,F,76.3,W,1,12.3,12.49519908,-100,0,0,TRUE,10541,SSC_781
2008,2002,-100,SSC,P,781,F,76.3,W,1,13.6,13.79311422,-100,0,0,TRUE,10542,SSC_781
2009,2002,-100,SSC,P,781,F,76.3,W,1,14,14.17180299,-100,0,0,TRUE,10543,SSC_781
2011,2002,-100,SSC,P,781,F,76.3,W,1,16,16,-100,0,0,TRUE,10544,SSC_781
2013,2002,-100,SSC,P,781,F,76.3,W,1,16.8,16.8,-100,0,0,TRUE,10545,SSC_781
2014,2002,-100,SSC,P,781,F,76.3,W,1,16.7,16.7,-100,0,0,TRUE,10546,SSC_781
2002,2002,2005,SSC,P,782,N,76.8,W,3.5,0.2,0.2,12,0,0,TRUE,10547,SSC_782
2003,2002,2005,SSC,P,782,R,76.8,W,3.5,-100,-100,-100,0,0,TRUE,10548,SSC_782
2005,2002,2005,SSC,P,782,NF,76.8,W,3.5,-100,-100,-100,0,0,TRUE,10549,SSC_782
2008,2002,2005,SSC,P,782,NF,76.8,W,3.5,-100,-100,-100,0,0,TRUE,10550,SSC_782
2009,2002,2005,SSC,P,782,NF,76.8,W,3.5,-100,-100,-100,0,0,TRUE,10551,SSC_782
2011,2002,2005,SSC,P,782,NF,76.8,W,3.5,-100,-100,-100,0,0,TRUE,10552,SSC_782
2002,2002,2003,SSC,P,783,N,77,W,3.5,0.1,0.1,9,0,0,TRUE,10553,SSC_783
2003,2002,2003,SSC,P,783,R,77,W,3.5,-100,-100,-100,0,0,TRUE,10554,SSC_783
2005,2002,2003,SSC,P,783,NF,77,W,3.5,-100,-100,-100,0,0,TRUE,10555,SSC_783
2008,2002,2003,SSC,P,783,NF,77,W,3.5,-100,-100,-100,0,0,TRUE,10556,SSC_783
2009,2002,2003,SSC,P,783,NF,77,W,3.5,-100,-100,-100,0,0,TRUE,10557,SSC_783
2011,2002,2003,SSC,P,783,NF,77,W,3.5,-100,-100,-100,0,0,TRUE,10558,SSC_783
2002,2002,2003,SSC,P,784,N,76.7,W,0.1,0.2,0.2,13,0,0,TRUE,10559,SSC_784
2003,2002,2003,SSC,P,784,R,76.7,W,0.1,-100,-100,-100,0,0,TRUE,10560,SSC_784
2005,2002,2003,SSC,P,784,NF,76.7,W,0.1,-100,-100,-100,0,0,TRUE,10561,SSC_784
2008,2002,2003,SSC,P,784,NF,76.7,W,0.1,-100,-100,-100,0,0,TRUE,10562,SSC_784
2009,2002,2003,SSC,P,784,NF,76.7,W,0.1,-100,-100,-100,0,0,TRUE,10563,SSC_784
2011,2002,2003,SSC,P,784,NF,76.7,W,0.1,-100,-100,-100,0,0,TRUE,10564,SSC_784
2002,2002,2003,SSC,P,785,N,76.8,W,1.8,0.1,0.1,7,0,0,TRUE,10565,SSC_785
2003,2002,2003,SSC,P,785,NF,76.8,W,1.8,-100,-100,-100,0,0,TRUE,10566,SSC_785
2005,2002,2003,SSC,P,785,NF,76.8,W,1.8,-100,-100,-100,0,0,TRUE,10567,SSC_785
2008,2002,2003,SSC,P,785,TR,76.8,W,1.8,-100,-100,-100,0,0,TRUE,10568,SSC_785
2002,2002,2003,SSC,P,786,N,76.9,W,2.1,0.2,0.2,12,0,0,TRUE,10569,SSC_786
2003,2002,2003,SSC,P,786,F,76.9,W,2.1,0.1,0.1,9,0,0,TRUE,10570,SSC_786
2005,2002,2003,SSC,P,786,NF,76.9,W,2.1,-100,-100,-100,0,0,TRUE,10571,SSC_786
2008,2002,2003,SSC,P,786,TR,76.9,W,2.1,-100,-100,-100,0,0,TRUE,10572,SSC_786
2002,2002,2002,SSC,P,787,N,77.2,W,1.8,1.9,1.9,130,0,0,TRUE,10573,SSC_787
2002,2002,2008,SSC,P,788,N,77.7,W,4.8,4,4,-100,0,0,TRUE,10574,SSC_788
2003,2002,2008,SSC,P,788,F,77.7,W,4.8,4,4,-100,0,0,TRUE,10575,SSC_788
2005,2002,2008,SSC,P,788,F,77.7,W,4.8,3.4,3.4,-100,0,0,TRUE,10576,SSC_788
2008,2002,2008,SSC,P,788,F,77.7,W,4.8,4,4,-100,0,0,TRUE,10577,SSC_788
2009,2002,2008,SSC,P,788,F,77.7,W,4.8,4,4,-100,0,0,TRUE,10578,SSC_788
2011,2002,2008,SSC,P,788,TR,77.7,W,4.8,-100,-100,-100,0,0,TRUE,10579,SSC_788
2002,2002,2003,SSC,P,789,N,77.7,W,4.9,0.1,0.1,9,0,0,TRUE,10580,SSC_789
2003,2002,2003,SSC,P,789,R,77.7,W,4.9,-100,-100,-100,0,0,TRUE,10581,SSC_789
2005,2002,2003,SSC,P,789,NF,77.7,W,4.9,-100,-100,-100,0,0,TRUE,10582,SSC_789
2008,2002,2003,SSC,P,789,NF,77.7,W,4.9,-100,-100,-100,0,0,TRUE,10583,SSC_789
2008,2002,2003,SSC,P,789,TR,77.7,W,4.9,-100,-100,-100,0,0,TRUE,10584,SSC_789
2009,2002,2003,SSC,P,789,NF,77.7,W,4.9,-100,-100,-100,0,0,TRUE,10585,SSC_789
2011,2002,2003,SSC,P,789,NF,77.7,W,4.9,-100,-100,-100,0,0,TRUE,10586,SSC_789
2002,2002,2005,SSC,O,790,N,77.5,W,1.1,0.2,0.2,6,0,0,TRUE,10587,SSC_790
2003,2002,2005,SSC,O,790,F,77.5,W,1.1,0.2,0.2,9,0,0,TRUE,10588,SSC_790
2005,2002,2005,SSC,O,790,R,77.5,W,1.1,-100,-100,-100,0,0,TRUE,10589,SSC_790
2002,2002,2003,SSC,P,791,N,77.6,W,1.7,0.3,0.3,15,0,0,TRUE,10590,SSC_791
2003,2002,2003,SSC,P,791,F,77.6,W,1.7,0.2,0.2,15,0,0,TRUE,10591,SSC_791
2005,2002,2003,SSC,P,791,R,77.6,W,1.7,-100,-100,-100,0,0,TRUE,10592,SSC_791
2002,2002,-100,SSC,P,792,N,78,W,3.2,5.1,5.1,-100,0,0,TRUE,10593,SSC_792
2003,2002,-100,SSC,P,792,F,78,W,3.2,5.2,5.2,-100,0,0,TRUE,10594,SSC_792
2005,2002,-100,SSC,P,792,F,78,W,3.2,5.8,5.8,-100,0,0,TRUE,10595,SSC_792
2008,2002,-100,SSC,P,792,F,78,W,3.2,6.5,6.5,-100,0,0,TRUE,10596,SSC_792
2009,2002,-100,SSC,P,792,F,78,W,3.2,6.6,6.6,-100,0,0,TRUE,10597,SSC_792
2011,2002,-100,SSC,P,792,F,78,W,3.2,7,7,-100,0,0,TRUE,10598,SSC_792
2013,2002,-100,SSC,P,792,F,78,W,3.2,7.3,7.3,-100,0,0,TRUE,10599,SSC_792
2014,2002,-100,SSC,P,792,F,78,W,3.2,7.4,7.4,-100,0,0,TRUE,10600,SSC_792
2002,2002,2002,SSC,P,793,N,78.6,W,4.7,3.8,3.8,-100,0,0,TRUE,10601,SSC_793
2008,2002,2002,SSC,P,793,TR,78.6,W,4.7,3.8,3.8,-100,0,0,TRUE,10602,SSC_793
2002,2002,2003,SSC,P,794,N,78.2,W,1.3,0.2,0.2,8,0,0,TRUE,10603,SSC_794
2003,2002,2003,SSC,P,794,R,78.2,W,1.3,-100,-100,-100,0,0,TRUE,10604,SSC_794
2005,2002,2003,SSC,P,794,NF,78.2,W,1.3,-100,-100,-100,0,0,TRUE,10605,SSC_794
2008,2002,2003,SSC,P,794,NF,78.2,W,1.3,-100,-100,-100,0,0,TRUE,10606,SSC_794
2009,2002,2003,SSC,P,794,NF,78.2,W,1.3,-100,-100,-100,0,0,TRUE,10607,SSC_794
2011,2002,2003,SSC,P,794,NF,78.2,W,1.3,-100,-100,-100,0,0,TRUE,10608,SSC_794
2002,2002,2003,SSC,P,795,N,78.3,W,0.6,0.4,0.4,22,0,0,TRUE,10609,SSC_795
2003,2002,2003,SSC,P,795,F,78.3,W,0.6,0.4,0.4,23,0,0,TRUE,10610,SSC_795
2005,2002,2003,SSC,P,795,R,78.3,W,0.6,-100,-100,-100,0,0,TRUE,10611,SSC_795
2003,2002,2003,SSC,P,799,R,85.2,W,1.5,-100,-100,-100,0,0,TRUE,10612,SSC_799
2002,2002,2003,SSC,P,801,N,78.3,W,0.2,0.3,0.3,18,0,0,TRUE,10613,SSC_801
2003,2002,2003,SSC,P,801,R,78.3,W,0.2,-100,-100,-100,0,0,TRUE,10614,SSC_801
2005,2002,2003,SSC,P,801,NF,78.3,W,0.2,-100,-100,-100,0,0,TRUE,10615,SSC_801
2008,2002,2003,SSC,P,801,NF,78.3,W,0.2,-100,-100,-100,0,0,TRUE,10616,SSC_801
2009,2002,2003,SSC,P,801,NF,78.3,W,0.2,-100,-100,-100,0,0,TRUE,10617,SSC_801
2011,2002,2003,SSC,P,801,NF,78.3,W,0.2,-100,-100,-100,0,0,TRUE,10618,SSC_801
2002,2002,2003,SSC,P,802,N,78.7,W,1.5,0.1,0.1,5,0,0,TRUE,10619,SSC_802
2003,2002,2003,SSC,P,802,R,78.7,W,1.5,-100,-100,-100,0,0,TRUE,10620,SSC_802
2005,2002,2003,SSC,P,802,NF,78.7,W,1.5,-100,-100,-100,0,0,TRUE,10621,SSC_802
2008,2002,2003,SSC,P,802,NF,78.7,W,1.5,-100,-100,-100,0,0,TRUE,10622,SSC_802
2009,2002,2003,SSC,P,802,NF,78.7,W,1.5,-100,-100,-100,0,0,TRUE,10623,SSC_802
2011,2002,2003,SSC,P,802,NF,78.7,W,1.5,-100,-100,-100,0,0,TRUE,10624,SSC_802
2002,2002,2005,SSC,P,803,N,78.7,W,0.7,0.3,0.412310563,20,0,0,TRUE,10625,SSC_803
2003,2002,2005,SSC,P,803,F,78.7,W,0.7,0.2,0.374165739,12,0,0,TRUE,10626,SSC_803
2005,2002,2005,SSC,P,803,R,78.7,W,0.7,-100,-100,-100,0,0,TRUE,10627,SSC_803
2008,2002,2005,SSC,P,803,F,78.7,W,0.7,-100,-100,-100,0,0,TRUE,10628,SSC_803
2002,2002,2014,SSC,P,804,N,79,W,1.3,2,2,240,0,0,TRUE,10629,SSC_804
2003,2002,2014,SSC,P,804,F,79,W,1.3,1.9,1.9,238,0,0,TRUE,10630,SSC_804
2005,2002,2014,SSC,P,804,F,79,W,2,2.1,2.1,200,0,0,TRUE,10631,SSC_804
2008,2002,2014,SSC,P,804,F,79,W,2,2.2,2.2,-100,0,0,TRUE,10632,SSC_804
2009,2002,2014,SSC,P,804,F,79,W,2,2.2,2.2,235,0,0,TRUE,10633,SSC_804
2011,2002,2014,SSC,P,804,F,79,W,2,2.2,2.2,224,0,0,TRUE,10634,SSC_804
2013,2002,2014,SSC,P,804,F,79,W,2,2,2,243,0,0,TRUE,10635,SSC_804
2014,2002,2014,SSC,P,804,F,79,W,2,1.9,1.9,-100,0,0,TRUE,10636,SSC_804
2002,2002,-100,SSC,P,805,N,79.7,W,3.5,5,5,-100,1,0,TRUE,10637,SSC_805
2003,2002,-100,SSC,P,805,F,79.7,W,3.5,5.1,5.1,-100,1,0,TRUE,10638,SSC_805
2005,2002,-100,SSC,P,805,F,79.7,W,3.5,5.5,5.5,-100,1,0,TRUE,10639,SSC_805
2008,2002,-100,SSC,P,805,F,79.7,W,3.5,5.6,5.6,-100,1,0,TRUE,10640,SSC_805
2009,2002,-100,SSC,P,805,F,79.7,W,3.5,5.8,5.8,-100,1,0,TRUE,10641,SSC_805
2011,2002,-100,SSC,P,805,F,79.7,W,3.5,6.2,6.2,-100,1,0,TRUE,10642,SSC_805
2013,2002,-100,SSC,P,805,F,79.7,W,3.5,6.3,6.3,-100,1,0,TRUE,10643,SSC_805
2014,2002,-100,SSC,P,805,F,79.7,W,3.5,6.4,6.4,-100,1,0,TRUE,10644,SSC_805
2002,2002,-100,SSC,P,806,N,79.8,W,3.7,4.7,4.7,-100,0,0,TRUE,10645,SSC_806
2003,2002,2014,SSC,P,806,F,79.8,W,3.7,4.8,4.8,-100,0,0,TRUE,10646,SSC_806
2005,2002,2014,SSC,P,806,F,79.8,W,3.7,4.9,4.9,-100,0,0,TRUE,10647,SSC_806
2008,2002,2014,SSC,P,806,F,79.8,W,3.7,5,5,-100,0,0,TRUE,10648,SSC_806
2009,2002,2014,SSC,P,806,F,79.8,W,3.7,5.1,5.1,-100,0,0,TRUE,10649,SSC_806
2011,2002,2014,SSC,P,806,F,79.8,W,3.7,5,5,-100,0,0,TRUE,10650,SSC_806
2013,2002,2014,SSC,P,806,F,79.8,W,3.7,5,5,-100,0,0,TRUE,10651,SSC_806
2014,2002,2014,SSC,P,806,F,79.8,W,3.7,5,5,-100,0,0,TRUE,10652,SSC_806
2002,2002,2003,SSC,P,807,N,79.5,W,2,0.1,0.1,7,0,0,TRUE,10653,SSC_807
2003,2002,2003,SSC,P,807,R,79.5,W,2,-100,-100,-100,0,0,TRUE,10654,SSC_807
2005,2002,2003,SSC,P,807,NF,79.5,W,2,-100,-100,-100,0,0,TRUE,10655,SSC_807
2008,2002,2003,SSC,P,807,NF,79.5,W,2,-100,-100,-100,0,0,TRUE,10656,SSC_807
2009,2002,2003,SSC,P,807,NF,79.5,W,2,-100,-100,-100,0,0,TRUE,10657,SSC_807
2011,2002,2003,SSC,P,807,NF,79.5,W,2,-100,-100,-100,0,0,TRUE,10658,SSC_807
2002,2002,2003,SSC,P,808,N,79.7,W,1.9,0.1,0.1,5,0,0,TRUE,10659,SSC_808
2003,2002,2003,SSC,P,808,R,79.7,W,1.9,-100,-100,-100,0,0,TRUE,10660,SSC_808
2005,2002,2003,SSC,P,808,NF,79.7,W,1.9,-100,-100,-100,0,0,TRUE,10661,SSC_808
2008,2002,2003,SSC,P,808,NF,79.7,W,1.9,-100,-100,-100,0,0,TRUE,10662,SSC_808
2009,2002,2003,SSC,P,808,NF,79.7,W,1.9,-100,-100,-100,0,0,TRUE,10663,SSC_808
2011,2002,2003,SSC,P,808,NF,79.7,W,1.9,-100,-100,-100,0,0,TRUE,10664,SSC_808
2002,2002,2003,SSC,P,809,N,79.8,W,1.8,0.3,0.3,22,0,0,TRUE,10665,SSC_809
2003,2002,2003,SSC,P,809,F,79.8,W,1.8,0.3,0.3,21,0,0,TRUE,10666,SSC_809
2008,2002,2003,SSC,P,809,TR,79.8,W,1.8,-100,-100,-100,0,0,TRUE,10667,SSC_809
2002,2002,2003,SSC,P,810,N,79.8,W,2.4,0.2,0.2,10,0,0,TRUE,10668,SSC_810
2003,2002,2003,SSC,P,810,R,79.8,W,2.4,-100,-100,-100,0,0,TRUE,10669,SSC_810
2005,2002,2003,SSC,P,810,NF,79.8,W,2.4,-100,-100,-100,0,0,TRUE,10670,SSC_810
2008,2002,2003,SSC,P,810,NF,79.8,W,2.4,-100,-100,-100,0,0,TRUE,10671,SSC_810
2009,2002,2003,SSC,P,810,NF,79.8,W,2.4,-100,-100,-100,0,0,TRUE,10672,SSC_810
2011,2002,2003,SSC,P,810,NF,79.8,w,2.4,-100,-100,-100,0,0,TRUE,10673,SSC_810
2002,2002,2003,SSC,P,811,N,80.6,W,0.3,0.4,0.4,18,0,0,TRUE,10674,SSC_811
2003,2002,2003,SSC,P,811,F,80.6,W,0.3,-100,-100,-100,0,0,TRUE,10675,SSC_811
2005,2002,2003,SSC,P,811,R,80.6,W,0.3,-100,-100,-100,0,0,TRUE,10676,SSC_811
2002,2002,2003,SSC,P,812,N,81.9,W,1.1,0.2,0.2,10,0,0,TRUE,10677,SSC_812
2003,2002,2003,SSC,P,812,R,81.9,W,1.1,-100,-100,-100,0,0,TRUE,10678,SSC_812
2005,2002,2003,SSC,P,812,NF,81.9,W,1.1,-100,-100,-100,0,0,TRUE,10679,SSC_812
2008,2002,2003,SSC,P,812,NF,81.9,W,1.1,-100,-100,-100,0,0,TRUE,10680,SSC_812
2009,2002,2003,SSC,P,812,NF,81.9,W,1.1,-100,-100,-100,0,0,TRUE,10681,SSC_812
2011,2002,2003,SSC,P,812,NF,81.9,W,1.1,-100,-100,-100,0,0,TRUE,10682,SSC_812
2002,2002,2003,SSC,P,813,N,80.9,W,1.3,0.2,0.2,9,0,0,TRUE,10683,SSC_813
2003,2002,2003,SSC,P,813,R,80.9,W,1.3,-100,-100,-100,0,0,TRUE,10684,SSC_813
2005,2002,2003,SSC,P,813,NF,80.9,W,1.3,-100,-100,-100,0,0,TRUE,10685,SSC_813
2008,2002,2003,SSC,P,813,NF,80.9,W,1.3,-100,-100,-100,0,0,TRUE,10686,SSC_813
2009,2002,2003,SSC,P,813,NF,80.9,W,1.3,-100,-100,-100,0,0,TRUE,10687,SSC_813
2011,2002,2003,SSC,P,813,NF,80.9,W,1.3,-100,-100,-100,0,0,TRUE,10688,SSC_813
2002,2002,-100,SSC,P,814,N,81,W,2.1,5.8,5.8,-100,0,0,TRUE,10689,SSC_814
2003,2002,-100,SSC,P,814,F,81,W,2.1,6.1,6.1,-100,0,0,TRUE,10690,SSC_814
2005,2002,-100,SSC,P,814,F,81,W,2.1,6.6,6.6,-100,0,0,TRUE,10691,SSC_814
2008,2002,-100,SSC,P,814,F,81,W,2.1,7.9,7.9,-100,0,0,TRUE,10692,SSC_814
2009,2002,-100,SSC,P,814,F,81,W,2.1,8.5,8.5,-100,0,0,TRUE,10693,SSC_814
2011,2002,-100,SSC,P,814,F,81,W,2.1,9.7,9.7,-100,0,0,TRUE,10694,SSC_814
2013,2002,-100,SSC,P,814,F,81,W,2.1,10.1,10.1,-100,0,0,TRUE,10695,SSC_814
2014,2002,-100,SSC,P,814,F,81,W,2.1,10.3,10.3,-100,0,0,TRUE,10696,SSC_814
2002,2002,-100,SSC,P,815,N,81,W,2.7,3.9,3.9,-100,0,0,TRUE,10697,SSC_815
2003,2002,-100,SSC,P,815,F,81,W,2.7,4,4,-100,0,0,TRUE,10698,SSC_815
2005,2002,-100,SSC,P,815,F,81,W,2.7,4.1,4.1,-100,0,0,TRUE,10699,SSC_815
2008,2002,-100,SSC,P,815,F,81,W,2.7,4.4,4.4,-100,0,0,TRUE,10700,SSC_815
2009,2002,-100,SSC,P,815,F,81,W,2.7,4.5,4.5,-100,0,0,TRUE,10701,SSC_815
2011,2002,-100,SSC,P,815,F,81,W,2.7,4.8,4.8,-100,0,0,TRUE,10702,SSC_815
2013,2002,-100,SSC,P,815,F,81,W,2.7,4.8,4.8,-100,0,0,TRUE,10703,SSC_815
2014,2002,-100,SSC,P,815,F,81,W,2.7,4.7,4.7,-100,0,0,TRUE,10704,SSC_815
2002,2002,-100,SSC,P,816,N,81.5,W,4.5,6.9,6.9,-100,0,0,TRUE,10705,SSC_816
2003,2002,-100,SSC,P,816,F,81.5,W,4.5,7.2,7.2,-100,0,0,TRUE,10706,SSC_816
2005,2002,-100,SSC,P,816,F,81.5,W,4.5,7.6,7.6,-100,0,0,TRUE,10707,SSC_816
2008,2002,-100,SSC,P,816,F,81.5,W,4.5,8.3,8.3,-100,0,0,TRUE,10708,SSC_816
2009,2002,-100,SSC,P,816,F,81.5,W,4.5,8.4,8.4,-100,0,0,TRUE,10709,SSC_816
2011,2002,-100,SSC,P,816,F,81.5,W,4.5,9.1,9.1,-100,0,0,TRUE,10710,SSC_816
2013,2002,-100,SSC,P,816,F,81.5,W,4.5,9.5,9.5,-100,0,0,TRUE,10711,SSC_816
2014,2002,-100,SSC,P,816,F,81.5,W,4.5,9.5,9.5,-100,0,0,TRUE,10712,SSC_816
2002,2002,2009,SSC,P,817,N,81.5,W,4.4,2.4,2.4,-100,0,0,TRUE,10713,SSC_817
2003,2002,2009,SSC,P,817,F,81.5,W,4.4,2.3,2.3,-100,0,0,TRUE,10714,SSC_817
2005,2002,2009,SSC,P,817,F,81.5,W,4.4,2.4,2.4,-100,0,0,TRUE,10715,SSC_817
2008,2002,2009,SSC,P,817,F,81.5,W,4.4,2.3,2.3,-100,0,0,TRUE,10716,SSC_817
2009,2002,2009,SSC,P,817,F,81.5,W,4.4,2.4,2.4,-100,0,0,TRUE,10717,SSC_817
2011,2002,2009,SSC,P,817,F,81.5,W,4.4,-100,-100,-100,0,0,TRUE,10718,SSC_817
2002,2002,2005,SSC,P,818,N,82.4,W,0.2,0.9,0.9,160,0,0,TRUE,10719,SSC_818
2003,2002,2005,SSC,P,818,F,82.4,W,0.2,0.9,0.9,165,0,0,TRUE,10720,SSC_818
2005,2002,2005,SSC,P,818,F,82.4,W,0.2,-100,-100,-100,0,0,TRUE,10721,SSC_818
2008,2002,2005,SSC,P,818,NF,82.4,W,0.2,-100,-100,-100,0,0,TRUE,10722,SSC_818
2009,2002,2005,SSC,P,818,TR,82.4,W,0.2,-100,-100,-100,0,0,TRUE,10723,SSC_818
2002,2002,2002,SSC,P,819,N,82.6,W,0.8,0.9,0.9,170,0,0,TRUE,10724,SSC_819
2002,2002,2003,SSC,P,820,N,82.7,W,4.5,0.2,0.2,12,0,0,TRUE,10725,SSC_820
2003,2002,2003,SSC,P,820,R,82.7,W,4.5,-100,-100,-100,0,0,TRUE,10726,SSC_820
2005,2002,2003,SSC,P,820,NF,82.7,W,4.5,-100,-100,-100,0,0,TRUE,10727,SSC_820
2008,2002,2003,SSC,P,820,NF,82.7,W,4.5,-100,-100,-100,0,0,TRUE,10728,SSC_820
2009,2002,2003,SSC,P,820,NF,82.7,W,4.5,-100,-100,-100,0,0,TRUE,10729,SSC_820
2011,2002,2003,SSC,P,820,NF,82.7,W,4.5,-100,-100,-100,0,0,TRUE,10730,SSC_820
2002,2002,-100,SSC,P,821,N,83,W,2.6,8.3,8.3,-100,0,0,TRUE,10731,SSC_821
2003,2002,-100,SSC,P,821,F,83,W,2.6,8.6,8.6,-100,0,0,TRUE,10732,SSC_821
2005,2002,-100,SSC,P,821,F,83,W,2.6,9,9,-100,0,0,TRUE,10733,SSC_821
2008,2002,-100,SSC,P,821,F,83,W,2.6,10.1,10.1,-100,0,0,TRUE,10734,SSC_821
2009,2002,-100,SSC,P,821,F,83,W,2.6,10.7,10.7,-100,0,0,TRUE,10735,SSC_821
2011,2002,-100,SSC,P,821,F,83,W,2.6,11.8,11.8,-100,0,0,TRUE,10736,SSC_821
2013,2002,-100,SSC,P,821,F,83,W,2.6,12.2,12.2,-100,0,0,TRUE,10737,SSC_821
2014,2002,-100,SSC,P,821,F,83,W,2.6,12.5,12.5,-100,0,0,TRUE,10738,SSC_821
2002,2002,-100,SSC,P,822,N,83.8,W,2.5,4.5,4.5,-100,0,0,TRUE,10739,SSC_822
2003,2002,-100,SSC,P,822,F,83.8,W,2.5,4.6,4.6,-100,0,0,TRUE,10740,SSC_822
2005,2002,-100,SSC,P,822,F,83.8,W,2.5,4.9,4.9,-100,0,0,TRUE,10741,SSC_822
2008,2002,-100,SSC,P,822,F,83.8,W,2.5,5.4,5.4,-100,0,0,TRUE,10742,SSC_822
2009,2002,-100,SSC,P,822,F,83.8,W,2.5,5.9,5.9,-100,0,0,TRUE,10743,SSC_822
2011,2002,-100,SSC,P,822,F,83.8,W,2.5,5.8,5.8,-100,0,0,TRUE,10744,SSC_822
2013,2002,-100,SSC,P,822,F,83.8,W,2.5,5.9,5.9,-100,0,0,TRUE,10745,SSC_822
2014,2002,-100,SSC,P,822,F,83.8,W,2.5,6.2,6.2,-100,0,0,TRUE,10746,SSC_822
2002,2002,-100,SSC,P,823,N,84.1,W,2.2,2.9,2.9,-100,0,0,TRUE,10747,SSC_823
2003,2002,-100,SSC,P,823,F,84.1,W,2.2,2.9,2.9,-100,0,0,TRUE,10748,SSC_823
2005,2002,-100,SSC,P,823,F,84.1,W,2.2,3.2,3.2,-100,0,0,TRUE,10749,SSC_823
2008,2002,-100,SSC,P,823,F,84.1,W,2.2,3.4,3.4,-100,0,0,TRUE,10750,SSC_823
2009,2002,-100,SSC,P,823,F,84.1,W,2.2,3.5,3.5,-100,0,0,TRUE,10751,SSC_823
2011,2002,-100,SSC,P,823,F,84.1,W,2.2,3.7,3.7,-100,0,0,TRUE,10752,SSC_823
2013,2002,-100,SSC,P,823,F,84.1,W,2.2,3.6,3.6,-100,0,0,TRUE,10753,SSC_823
2014,2002,-100,SSC,P,823,F,84.1,W,2.2,3.7,3.7,-100,0,0,TRUE,10754,SSC_823
2002,2002,2008,SSC,P,824,N,84.9,W,1.6,0.5,0.5,45,0,0,TRUE,10755,SSC_824
2003,2002,2008,SSC,P,824,F,84.9,W,1.6,0.6,0.6,47,0,0,TRUE,10756,SSC_824
2005,2002,2008,SSC,P,824,F,84.9,W,1.6,2,2,-100,0,0,TRUE,10757,SSC_824
2008,2002,2008,SSC,P,824,TR,84.9,W,1.6,-100,-100,-100,0,0,TRUE,10758,SSC_824
2002,2002,2009,SSC,P,825,N,85.6,W,0.4,0.8,0.8,69,0,0,TRUE,10759,SSC_825
2003,2002,2009,SSC,P,825,F,85.6,W,0.4,0.8,0.8,69,0,0,TRUE,10760,SSC_825
2005,2002,2009,SSC,P,825,F,85.6,W,0.4,1.6,1.6,88,0,0,TRUE,10761,SSC_825
2008,2002,2009,SSC,P,825,F,85.6,W,0.4,0.9,0.9,93,0,0,TRUE,10762,SSC_825
2009,2002,2009,SSC,P,825,TR,85.6,W,0.4,-100,-100,-100,0,0,TRUE,10763,SSC_825
2002,2002,2005,SSC,P,826,N,85.5,W,0.9,4.8,4.8,-100,0,0,TRUE,10764,SSC_826
2003,2002,2005,SSC,P,826,F,85.5,W,0.9,4.8,4.8,-100,0,0,TRUE,10765,SSC_826
2005,2002,2005,SSC,P,826,F,85.5,W,0.9,4.7,4.7,-100,0,0,TRUE,10766,SSC_826
2008,2002,2005,SSC,P,826,F,85.5,W,0.9,-100,-100,-100,0,0,TRUE,10767,SSC_826
2009,2002,2005,SSC,P,826,TR,85.5,W,0.9,-100,-100,-100,0,0,TRUE,10768,SSC_826
2002,2002,-100,SSC,P,827,N,85.5,W,2.8,3,3,-100,0,0,TRUE,10769,SSC_827
2003,2002,-100,SSC,P,827,F,85.5,W,2.8,3,3,-100,0,0,TRUE,10770,SSC_827
2005,2002,-100,SSC,P,827,F,85.5,W,2.8,3,3,-100,0,0,TRUE,10771,SSC_827
2008,2002,-100,SSC,P,827,F,85.5,W,2.8,3.3,3.3,-100,0,0,TRUE,10772,SSC_827
2009,2002,-100,SSC,P,827,F,85.5,W,2.8,3.5,3.5,-100,0,0,TRUE,10773,SSC_827
2011,2002,-100,SSC,P,827,F,85.5,W,2.8,3.7,3.7,-100,0,0,TRUE,10774,SSC_827
2013,2002,-100,SSC,P,827,F,85.5,W,2.8,3.9,3.9,-100,0,0,TRUE,10775,SSC_827
2014,2002,-100,SSC,P,827,F,85.5,W,2.8,4,4,-100,0,0,TRUE,10776,SSC_827
2002,2002,-100,SSC,P,828,N,85.5,W,3.7,7,7,-100,0,0,TRUE,10777,SSC_828
